source,scientific_status,run_id,family,model,representation,window_size_frames,fold,seed,balancing,subset,scope,label,metric,value
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,alert,precision,0.9404934687953556
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,alert,recall,0.9480614484272128
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,alert,f1,0.9442622950819672
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,fatigue,precision,0.0
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,fatigue,recall,0.0
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,fatigue,f1,0.0
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,distraction,precision,0.4016393442622951
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,distraction,recall,0.4375
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,classical,random_forest,R0_flat,60,3,42,none,test,class,distraction,f1,0.4188034188034188
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,alert,precision,0.8785714285714286
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,alert,recall,0.8732251521298174
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,alert,f1,0.8758901322482198
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,fatigue,precision,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,fatigue,recall,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,fatigue,f1,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,distraction,precision,0.26900584795321636
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,distraction,recall,0.3026315789473684
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,validation,class,distraction,f1,0.2848297213622291
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,alert,precision,0.9410909090909091
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,alert,recall,0.9465983906364301
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,alert,f1,0.9438366156090445
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,fatigue,precision,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,fatigue,recall,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,fatigue,f1,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,distraction,precision,0.4
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,distraction,recall,0.44642857142857145
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,classical,xgboost,R0_flat,60,3,42,none,test,class,distraction,f1,0.4219409282700422
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,alert,precision,0.7789473684210526
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,alert,recall,0.07312252964426877
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,alert,f1,0.13369467028003612
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,fatigue,precision,0.005050505050505051
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,fatigue,recall,0.058823529411764705
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,fatigue,f1,0.009302325581395349
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,distraction,precision,0.057692307692307696
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,distraction,recall,0.5
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,validation,class,distraction,f1,0.10344827586206896
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,test,class,alert,precision,0.9384615384615385
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,test,class,alert,recall,0.06374085684430512
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,test,class,alert,f1,0.11937377690802348
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,test,class,distraction,precision,0.1117717003567182
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,test,class,distraction,recall,0.6811594202898551
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,classical,fixed_rules,R0_flat,60,4,42,none,test,class,distraction,f1,0.1920326864147089
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,alert,precision,0.9256465517241379
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,alert,recall,0.8488142292490118
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,alert,f1,0.8855670103092783
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,fatigue,precision,0.02857142857142857
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,fatigue,recall,0.058823529411764705
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,fatigue,f1,0.038461538461538464
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,distraction,precision,0.2345679012345679
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,distraction,recall,0.3958333333333333
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,validation,class,distraction,f1,0.29457364341085274
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,class,alert,precision,0.8906426155580609
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,class,alert,recall,0.8254963427377221
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,class,alert,f1,0.8568329718004338
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,class,distraction,precision,0.21621621621621623
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,class,distraction,recall,0.2898550724637681
G1,reused_valid,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,classical,svm,R0_flat,60,4,42,none,test,class,distraction,f1,0.2476780185758514
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,alert,precision,0.9285714285714286
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,alert,recall,0.8863636363636364
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,alert,f1,0.9069767441860465
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,fatigue,precision,0.0
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,fatigue,recall,0.0
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,fatigue,f1,0.0
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,distraction,precision,0.27672955974842767
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,distraction,recall,0.4583333333333333
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,validation,class,distraction,f1,0.34509803921568627
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,class,alert,precision,0.89419795221843
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,class,alert,recall,0.8213166144200627
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,class,alert,f1,0.8562091503267973
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,class,distraction,precision,0.20833333333333334
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,class,distraction,recall,0.32608695652173914
G1,reused_valid,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_4__seed_42,classical,random_forest,R0_flat,60,4,42,none,test,class,distraction,f1,0.2542372881355932
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,alert,precision,0.9272349272349273
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,alert,recall,0.8814229249011858
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,alert,f1,0.9037487335359676
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,fatigue,precision,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,fatigue,recall,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,fatigue,f1,0.0
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,distraction,precision,0.2670807453416149
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,distraction,recall,0.4479166666666667
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,validation,class,distraction,f1,0.3346303501945525
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,test,class,alert,precision,0.8947368421052632
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,test,class,alert,recall,0.8349007314524556
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,test,class,alert,f1,0.8637837837837837
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,test,class,distraction,precision,0.21782178217821782
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,test,class,distraction,recall,0.3188405797101449
G1,reused_valid,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_4__seed_42,classical,xgboost,R0_flat,60,4,42,none,test,class,distraction,f1,0.25882352941176473
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,alert,precision,0.8
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,alert,recall,0.008008008008008008
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,alert,f1,0.015857284440039643
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,fatigue,precision,0.0
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,fatigue,recall,0.0
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,fatigue,f1,0.0
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,distraction,precision,0.09441624365482233
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,distraction,recall,0.6
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,validation,class,distraction,f1,0.1631578947368421
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,alert,precision,0.622093023255814
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,alert,recall,0.0981651376146789
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,alert,f1,0.16957210776545167
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,fatigue,precision,0.055944055944055944
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,fatigue,recall,0.5161290322580645
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,fatigue,f1,0.10094637223974763
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,distraction,precision,0.03826530612244898
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,distraction,recall,0.0797872340425532
G1,reused_valid,G1__qualification_r0_flat__fixed_rules__r0_flat__w150__fold_1__seed_42,classical,fixed_rules,R0_flat,150,1,42,none,test,class,distraction,f1,0.05172413793103448
